	egg(transcript)	egg(UTR5)	egg(CDS)	egg(UTR3)	1cell(transcript)	1cell(UTR5)	1cell(CDS)	1cell(UTR3)	4cell(transcript)	4cell(UTR5)	4cell(CDS)	4cell(UTR3)	64cell(transcript)	64cell(UTR5)	64cell(CDS)	64cell(UTR3)	sphere(transcript)	sphere(UTR5)	sphere(CDS)	sphere(UTR3)	shield(transcript)	shield(UTR5)	shield(CDS)	shield(UTR3)
NM_212691	NULL	NULL	0.25584761904761905	NULL	0.3293816189896531	NULL	0.2945172798216277	NULL	0.2620073394495413	0.26217073170731714	0.2414952153110048	NULL	0.2487969680563075	0.256923076923077	0.21223968784838348	NULL	0.2985245641838352	0.3317162162162163	0.2800334448160535	NULL	0.30280521739130434	0.3534172661870504	0.2918717948717949	0.30499841772151903
NM_001282139	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.23056038647342994	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_001003781	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.2696901763224181	0.23425100563153656	NULL	0.21880801104972367	0.2587913385826772	0.2885981055480379	0.3042788461538461	0.28592317073170737	0.2896137184115524	NULL	NULL	NULL	NULL
NM_001003780	0.28557480314960626	NULL	0.2782647058823529	0.28609186046511625	0.3130301685891748	NULL	0.30895	0.3115942857142857	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.2296081081081081	0.2800570719602977	NULL	0.27853211009174306	0.2804362416107383	NULL	NULL	NULL	NULL
NM_001020598	NULL	NULL	NULL	NULL	0.3262535446205171	0.33518518518518514	NULL	0.32432594235033263	0.26349062702003884	0.2872066115702479	0.2719275905118602	0.2480864	0.2451387096774193	0.2782790697674418	0.2366216466234968	0.2527261538461538	0.2862799145299145	0.2992695035460993	0.29989269195189644	0.2608230769230769	0.2989030010718113	0.3305111111111111	0.31143755781683624	0.27149230769230764
NM_001003784	0.28749296536796537	0.3051290322580644	0.27630100334448154	0.34123367697594503	0.3285550264550265	0.3057901234567901	0.32597496706192364	0.34835051546391754	0.2624211956521739	0.25050724637681154	0.2567001338688086	0.29624548736462103	0.24540788072417466	0.26453623188405795	0.2364835309617918	0.287426116838488	0.29112262156448204	0.2692650602409638	0.2813853754940711	0.3481512027491409	0.2882510930668332	0.2312615384615385	0.2861642363775901	0.3158197424892704
NM_001044837	NULL	NULL	0.2319757709251101	NULL	0.2706941391941392	NULL	0.2757157464212679	NULL	0.22938297872340424	NULL	0.2421267893660531	NULL	0.2132171628721541	NULL	0.20784253578732104	NULL	0.26642233856893544	NULL	0.2604764826175869	NULL	NULL	NULL	NULL	NULL
NM_001044832	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.2512013888888889	NULL	NULL	NULL	NULL	0.25255053191489363	NULL	0.249554476806904	0.2745069444444444
NM_001044833	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.277076634109692	NULL	0.2795380249716232	0.27405104712041883
NM_001045419	0.3079755892255892	NULL	0.3022121212121212	0.3132013769363167	0.38365991082286177	NULL	0.3846303630363037	0.3614888123924269	0.28291938997821353	NULL	0.2899689288634505	0.26617039586919106	NULL	NULL	NULL	0.2466643717728055	0.2880675895765472	NULL	0.2944735099337749	0.2555697074010327	NULL	NULL	NULL	0.2430034423407917
NM_001045413	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.2863122398001665	0.4791509433962265	0.28213586956521736	0.27303187919463084
NM_001045412	0.3005437821927888	0.3470243902439024	0.29425030978934325	0.30675342465753425	0.3509327485380117	0.5126590909090908	0.33622386223862244	0.3604090019569472	0.2826393963463066	0.2687692307692308	0.2808406205923836	0.28619373776908025	0.2727372147915028	0.1688048780487805	0.2696981919332406	0.2853522504892368	0.3002214912280702	0.4139318181818182	0.28899507995079954	0.3082915851272016	0.2809152941176471	NULL	0.2833671232876712	0.2753365949119374
NM_001007449	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.2392252873563219	NULL	NULL	NULL	0.20997402597402595	0.28578363914373084	NULL	0.2843797297297297	0.2689567099567099	NULL	NULL	NULL	NULL
NM_001007442	NULL	NULL	NULL	0.3257475149105368	0.35136328871892925	NULL	0.3342649456521739	0.39195806451612897	0.2597623426911907	NULL	0.25589626556016604	0.2687790322580645	0.2502365491651206	NULL	0.23730989583333334	0.2822612903225807	0.3008144235186036	NULL	0.29173002577319584	0.3206177419354839	NULL	NULL	NULL	0.2877083333333334
NM_001007440	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.27174769372693725	0.2681988304093567	0.27734765100671144	0.2690111008325625	0.2405	0.22089823008849555	0.2259946308724832	0.25859245630174793	0.3010278260869565	0.3155170212765957	0.2991677852348993	0.2960285714285714	NULL	NULL	NULL	NULL
NM_001007441	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.2974259259259259	0.24235455934793684	0.2432352941176471	0.23581560283687944	0.3014354838709678	0.2967553688141924	0.3072991452991453	0.2909342033713975	0.34767741935483865	0.2894031117397454	0.2624112149532711	0.28937855579868704	0.30517204301075274
NM_001007446	0.2559452395768513	NULL	0.2137616487455197	0.3494533333333334	0.3047383237364044	NULL	0.27399193548387096	0.3825024875621891	0.2633470404984424	NULL	0.2438951612903226	0.3027244444444445	0.2369701306782825	NULL	0.21282616487455194	0.2839777777777778	0.28505802469135805	NULL	0.2647652329749104	0.3193911111111111	0.2657683686176837	NULL	0.25070788530465954	0.2930111111111111
NM_001007447	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.3165536723163842	NULL	NULL	NULL	0.27886158192090393	0.2847433581296493	NULL	0.277004614370468	0.31899152542372883	NULL	NULL	NULL	NULL
NM_001007445	NULL	NULL	NULL	0.2991976744186047	NULL	NULL	NULL	0.33158000000000004	NULL	NULL	NULL	0.30069032258064515	NULL	NULL	NULL	0.25075	0.2809801192842942	NULL	0.2699244604316547	0.3345872093023256	NULL	NULL	NULL	NULL
NM_001076743	NULL	NULL	NULL	0.27462624584717604	0.2949983633387888	NULL	NULL	0.2860388978930308	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.2615	NULL	0.25543273905996755	0.26174634146341463	NULL	NULL	NULL	NULL
NM_131347	NULL	NULL	NULL	0.2991814345991561	NULL	NULL	NULL	0.3533478260869565	NULL	NULL	NULL	0.289	NULL	NULL	NULL	0.2529620253164557	0.2850141176470589	NULL	0.279474609375	0.30303797468354426	NULL	NULL	NULL	0.26266666666666666
NM_131345	0.3082144953051643	0.35842941176470583	0.2771678736010533	0.3306829552065154	0.3474690343410626	0.4266153846153846	0.3321790651744569	0.35319895287958114	0.2909636576787808	0.3462068965517241	0.28486701777485185	0.2907591623036649	0.25615592028135986	0.3152011494252874	0.2387814351547071	0.2655322862129145	0.3106769095697981	0.4143407821229049	0.30422317314022385	0.3055852239674229	0.3062746705710102	0.3630338983050847	0.28962409479921003	0.31514368819080857
NM_212698	0.33923786869647954	0.4409072164948454	0.34381497797356825	0.315358	0.3891977186311788	0.5148061224489795	0.4225925110132159	0.33425600000000005	0.3300833333333333	0.2934666666666667	0.3533612334801762	0.315538	0.2774908565928777	0.3287529411764705	0.2894251101321586	0.25794	0.3197247619047619	0.35474999999999995	0.3518325991189427	0.283846	0.3325942857142857	0.3951458333333333	0.33458149779735685	0.31877999999999995
NM_131342	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.2625806451612903	0.2787358490566038	0.2478523489932886	0.27209677419354844
NM_001270536	0.27287637028014616	0.30301546391752576	0.2501534968210717	0.3281239193083574	0.3225292326431181	0.3324690721649484	0.2956357856494096	0.4023025936599423	0.2542488986784141	0.24152105263157894	0.2463030303030303	0.2801095100864553	0.2256996098829649	0.22896315789473684	0.2117712287712288	0.2640922190201729	0.2651196840826245	0.3129090909090909	0.2527992733878293	0.27694236311239195	NULL	NULL	NULL	NULL
NM_194379	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.2315709156193896	NULL	0.2312833753148615	0.2237842465753425	NULL	NULL	NULL	NULL
NM_001077615	NULL	NULL	NULL	0.2831238938053097	0.2977723521320495	NULL	0.3017399103139013	0.28472271386430675	NULL	NULL	NULL	0.2734025974025974	NULL	NULL	NULL	0.2283038348082596	0.24921911298838434	NULL	0.25843429697766096	0.22343067846607667	NULL	NULL	NULL	NULL
NM_001039461	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.25366883116883115	0.23905610943658706	NULL	0.2345728618008528	0.2972122186495177	0.2840768113837665	0.33753999999999995	0.2843893656144652	0.26892282958199354	0.28529905454545457	0.3642558139534883	0.28581659254715536	0.2635305466237942
NM_001077616	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.28300000000000003	NULL	NULL	NULL	NULL
NM_001122749	0.3159856161442679	0.3186421568627451	0.2923144439710269	0.3446100893326327	0.36005194247692635	0.38835696821515897	0.3433570515551768	0.37455859169732	0.2965231958762887	0.2933940886699507	0.28318023008095444	0.3136468733578561	0.2584651212706589	0.24692909535452326	0.24029015764806136	0.283359957961114	0.313816269585748	0.30966503667481665	0.30588155091606306	0.3244944823962165	NULL	NULL	NULL	0.26636618650492805
NM_001122747	0.2827849956884162	0.3225841584158416	0.27802237048665623	0.282906050955414	0.3398064700830232	0.3291419558359622	0.339765306122449	0.3453566878980892	0.2637025058275058	0.2796575875486381	0.26453592461719666	0.2537929936305733	0.2441587025774689	0.24890974729241874	0.2449116954474097	0.2390079617834395	0.2918333810478099	0.2897003154574132	0.2934799843014129	0.2862292993630573	NULL	NULL	NULL	NULL
NM_001177455	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.2677394048692516	NULL	0.2677394048692516	NULL	NULL	NULL	NULL	NULL
NM_001122745	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.2076126674786845	NULL	0.2076126674786845	NULL	0.2639014539579968	NULL	0.2639014539579968	NULL	NULL	NULL	NULL	NULL
NM_001077611	0.28650857142857145	NULL	0.2823919270833333	0.2965026929982047	0.34284573002754826	NULL	0.34965683814303633	0.3229129662522203	0.2766516544117647	NULL	0.2805846925972397	0.26795026642984016	0.23806512702078525	NULL	0.2396543054682589	0.23173179396092364	0.2906955922865014	NULL	0.2964090338770389	0.27408880994671403	0.30335931734317345	NULL	0.3076928391959799	0.2924440497335701
NM_194378	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.2467643979057592	NULL	0.2838870292887029	0.4623150684931507	0.2727583148558758	0.2810499645641389
NM_001271624	NULL	0.19634	0.2134809052333805	NULL	NULL	NULL	0.28407309941520464	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.2243526912181303	NULL	0.29167219101123604	0.2984179104477612	0.26414066852367685	0.2986436955698599
NM_001077768	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.27244242424242426	0.2143532608695652	NULL	0.2084210169491525	0.2626961325966851	0.2645609540636043	NULL	0.2635088814210273	0.2766685082872928	NULL	NULL	NULL	NULL
NM_001077766	NULL	NULL	NULL	0.2999322033898305	NULL	NULL	NULL	0.3268237082066869	NULL	NULL	NULL	0.2766151560178306	NULL	NULL	NULL	0.25900729927007304	0.2654941494149414	NULL	0.2660816591056384	0.2650015037593985	NULL	NULL	NULL	NULL
NM_001077767	NULL	NULL	NULL	0.3235406824146982	NULL	NULL	NULL	0.35169667590027703	NULL	NULL	NULL	0.3014772431729519	NULL	NULL	NULL	0.2825361757105943	0.2721352718078382	NULL	0.26233603491271823	0.2925747724317295	NULL	NULL	NULL	NULL
NM_001077760	0.31646163849154746	0.358360655737705	0.3057491797302224	0.4150955882352941	0.35786984021304924	0.4383235294117647	0.34507169669669674	0.4631029411764706	0.2844239820694808	0.2826666666666666	0.28000213492741244	0.3229044117647059	0.25740958333333336	0.2781372549019608	0.24901203659123736	0.3176470588235294	0.31841153596889177	0.4415492957746479	0.3098891724389355	0.3722132352941176	0.3246486398963731	0.4621917808219178	0.3185304411228582	0.3494338235294117
NM_001077763	NULL	NULL	NULL	0.3385012285012285	0.30454508405501785	NULL	0.2990236896653835	0.3621679389312977	0.25357353328071564	NULL	0.24541077339753234	0.313025	0.221590333716916	0.19970762711864407	0.21888654996676268	0.2589376344086022	0.2804845398326664	0.28269108280254784	0.2744900212314225	0.3385886075949367	0.2775926782273603	0.2757697841726619	0.271157660662664	0.34854457831325303
NM_001327852	0.2655980113636364	NULL	NULL	0.268666381888082	0.3131796116504855	0.3014596774193549	0.3287486535008977	0.29925062866722546	0.23849810991567316	NULL	NULL	0.23049680443118875	0.20818589920132194	NULL	NULL	0.20493339214821352	0.2656459349593496	0.272036231884058	0.28275777964676196	0.24835232945091515	NULL	NULL	NULL	0.23059969246540235
NM_001327851	0.2614073724007562	NULL	NULL	0.2674769624573379	0.3216764012334482	0.3000487804878049	0.33900132362673724	0.3006900337837838	0.2354326923076923	NULL	NULL	0.22885762855928604	0.2162380841664729	NULL	0.21749900299102687	0.21475252303641948	0.2593809099018733	0.31827407407407404	0.2707838191942352	0.24168804302854774	NULL	NULL	NULL	0.2379924698795181
NM_001327857	NULL	NULL	NULL	0.32517199999999996	0.3436031195840555	0.3946153846153847	0.32789793281653745	0.3657	0.2936839422259983	0.3248027210884354	0.28502564102564104	0.3024000000000001	0.2680380710659899	0.3066578947368421	0.25427564102564104	0.28749600000000003	0.31767544604927783	0.3492789115646259	0.30770512820512824	0.3302	NULL	NULL	NULL	0.289096
NM_001017544	NULL	NULL	NULL	0.28062616822429903	0.3373636723387416	0.3688281250000001	0.33487441643324	0.34770093457943924	NULL	NULL	NULL	0.2682149532710281	0.2212680705748435	NULL	0.22112508833922265	0.22624922118380064	0.29085794231597073	NULL	0.2924239959328927	0.2925015576323988	NULL	NULL	NULL	NULL
NM_001017545	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.19979297820823244	NULL	0.2682558569667078	0.2646828358208955	0.2699440665154951	NULL	NULL	NULL	NULL	NULL
NM_001256189	NULL	NULL	0.2747448145820239	NULL	NULL	NULL	0.3242715105162524	NULL	NULL	NULL	0.2778545034642032	NULL	NULL	NULL	0.23702706270627066	NULL	0.22308443344334436	0.22005405405405404	0.2214630303030303	NULL	NULL	NULL	NULL	NULL
NM_001082852	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.25814773980154354	NULL	NULL	NULL	0.2359170212765957	0.28009830007390984	NULL	0.2804979780473715	0.27293110871905274	NULL	NULL	NULL	NULL
NM_001082853	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.23550196850393698	NULL	0.27854327563249	0.1952222222222222	0.2811166781056966	NULL	NULL	NULL	NULL	NULL
NM_001082855	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.2309	0.2691187766714083	0.2275221238938053	0.27032984714400643	0.33302	0.3119402250351617	0.3154435483870967	0.3098357371794872	0.3557800000000001
NM_001082858	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.23399300699300696	0.2266162018592297	NULL	0.2274983606557377	0.22285314685314686	NULL	NULL	NULL	NULL
NM_001126449	0.2237027559055118	0.21185082872928174	0.19625762711864408	0.2814192139737991	0.2911418522860492	0.4077877094972067	0.2915414847161572	0.2563698854337152	0.26691395908543925	0.22656741573033706	0.26351712328767124	0.28362006578947363	0.21232056825200735	0.21080790960451976	0.1955774011299435	0.2394039497307002	0.2307619680851064	0.2583850267379679	0.21997879464285716	0.2414418052256532	NULL	NULL	NULL	NULL
NM_001126440	NULL	NULL	NULL	NULL	0.32998991935483873	0.3331949152542372	0.328989417989418	NULL	0.2853457172342621	0.2435850622406639	0.2991703296703297	NULL	0.2459698972099853	0.2712145748987855	0.24037757847533636	NULL	0.30138492871690425	0.2738888888888889	0.3091383812010444	NULL	0.3002268392370572	0.24368652037617555	0.3159242819843342	NULL
NM_001126446	NULL	NULL	NULL	0.28331655844155845	NULL	NULL	NULL	0.3497600732600733	0.2470055970149254	NULL	0.2362165271966527	0.2621704180064309	0.22406723891273247	NULL	0.2173450456781448	0.23146485623003196	0.261844939647168	NULL	0.26107802874743324	0.26256535947712417	NULL	NULL	NULL	NULL
NM_213634	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.29779020234291803	NULL	0.2966938405797101	0.2935931758530184
NM_213638	0.3059719917012448	0.5076428571428571	0.2965726872246696	0.303109958506224	0.32524481327800825	0.6235	0.3026585903083701	0.3291929460580913	0.3093454356846473	0.4427142857142857	0.3383502202643172	0.2742780082987552	0.2623910788381743	0.3287857142857143	0.2466762114537445	0.2733360995850622	0.28149377593361	0.4381785714285714	0.287748898678414	0.2665	0.30702800829875515	0.5459285714285714	0.3252356828193832	0.276
NM_213639	0.3049622815087397	0.3200127795527157	0.2922877551020408	0.3102429577464789	0.3396862925482981	0.3466134185303515	0.3467326530612245	0.3198943661971831	0.29502389705882354	0.2793694267515924	0.3157081632653061	0.2766443661971831	0.2761029411764705	0.2756082802547771	0.2830408163265306	0.2646795774647887	0.3132194674012856	0.3205079365079365	0.32272244897959185	0.28873943661971835	0.3194885004599816	0.34291693290734826	0.3279367346938776	0.2790915492957747
NM_001042695	0.26335572374645216	NULL	0.26335572374645216	NULL	0.3157927308447937	NULL	0.3157927308447937	NULL	0.2860315186246419	NULL	0.2860315186246419	NULL	0.22508444444444448	NULL	0.22508444444444448	NULL	0.3133325301204819	NULL	0.3133325301204819	NULL	NULL	NULL	NULL	NULL
NM_001100138	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.29059447004608296	0.2464955056179775	NULL	0.2478359751895245	0.2449288888888889	0.28702809991079403	0.3178357142857143	0.2849339371337241	0.28532888888888885	0.3141162001696353	0.3668571428571429	0.3110409297625063	0.30506666666666665
NM_001079658	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.2411005291005291	NULL	NULL	NULL	NULL
NM_199213	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.2614937965260546	NULL	NULL	NULL	0.234983367983368	0.2648982850384388	NULL	0.260198279087168	0.2780744680851064	0.2703553981436248	0.3128641975308641	0.26571887675507017	0.2654876033057851
NM_199212	0.3080770915462111	0.2800909090909091	0.2889699769053117	0.3357914893617021	0.3538183807439825	0.34730434782608693	0.34314780600461897	0.36888297872340425	0.2729093695271454	0.2888222222222222	0.2714426481909161	0.2741744680851064	0.2466092860271573	0.1830909090909091	0.2350931485758276	0.2654968085106383	0.2929050328227571	0.3241086956521739	0.29875211701308696	0.2832978723404255	NULL	NULL	NULL	NULL
NM_199747	NULL	NULL	NULL	0.2580681818181818	0.3376859567901234	0.39064028776978416	0.33510757717492984	0.2853636363636364	0.2595303354746609	0.3013607594936709	0.25979307359307363	0.1809772727272727	0.2432898845892736	0.294398773006135	0.2402111292962357	0.191375	0.29407374830852506	0.3510892857142857	0.2942896890343699	0.18222727272727274	NULL	NULL	NULL	NULL
NM_199681	0.27711581291759463	NULL	0.2718823529411765	NULL	0.3258814489571899	0.41321875	0.3227019340159272	NULL	0.2493747252747253	NULL	0.24737201365187714	NULL	0.2212821075740944	0.3821250000000001	0.21542662116040956	NULL	0.28743804347826085	0.3829268292682927	0.2829840728100114	NULL	NULL	NULL	NULL	NULL
NM_199682	0.3001181339352897	NULL	0.2991204620462046	0.31045299145299154	0.35605070318282755	NULL	0.3563724928366762	0.35370085470085466	0.27713842662632376	NULL	0.2759323370693233	0.2902179487179487	0.24567252994011976	NULL	0.2462904290429043	0.2348034188034188	0.30417180137731065	0.3972058823529411	0.3027496947496948	0.29206837606837605	0.2970105099260413	NULL	0.2987670235546038	0.279482905982906
